timestamp,username,video_id,previous_views,current_views,delta
2025-09-21T16:54:13.229436,BlushPetals8654,7552430678600617247,452,453,1
2025-09-21T16:54:13.229436,BlushPetals8654,7552414676437585183,240,240,0
2025-09-21T16:54:13.229436,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T16:54:13.229436,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T16:59:35.615103,barbieglow8,7544036340552191245,0,145200,145200
2025-09-21T17:00:55.046868,angelbby5340,7545060250131451191,0,2,2
2025-09-21T17:02:13.488581,princessx_5y,7548712171035692319,0,39,39
2025-09-21T17:02:13.488581,princessx_5y,7545169661290237215,0,0,0
2025-09-21T17:03:33.200336,pixieboo487,7548713560432594231,0,2,2
2025-09-21T17:03:33.200336,pixieboo487,7545173418031762702,0,0,0
2025-09-21T17:04:51.492636,glamiebabe,7548714530608614670,0,0,0
2025-09-21T17:04:51.492636,glamiebabe,7545171388529675533,0,2,2
2025-09-21T17:06:09.852671,softiekiss0,7545175383579135262,0,2,2
2025-09-21T17:07:28.300509,gl0wbarbie8,7545177322932931871,0,0,0
2025-09-21T17:08:46.771096,babygirlluv66,7548718452463177015,0,0,0
2025-09-21T17:08:46.771096,babygirlluv66,7545180587351379214,0,0,0
2025-09-21T17:10:06.327872,rosypixie4,7548719633386245390,0,0,0
2025-09-21T17:10:06.327872,rosypixie4,7545187058575363383,0,3,3
2025-09-21T17:11:24.760245,cherryxoxo3467r,7548720896614174007,0,0,0
2025-09-21T17:11:24.760245,cherryxoxo3467r,7545238550845869367,0,0,0
2025-09-21T17:12:57.939650,gl0wbarbie8,7545177322932931871,0,0,0
2025-09-21T17:12:58.131478,babygirlluv66,7548718452463177015,0,0,0
2025-09-21T17:12:58.131478,babygirlluv66,7545180587351379214,0,0,0
2025-09-21T17:12:58.152268,rosypixie4,7548719633386245390,0,0,0
2025-09-21T17:12:58.152268,rosypixie4,7545187058575363383,3,3,0
2025-09-21T17:12:58.154171,softiekiss0,7545175383579135262,2,2,0
2025-09-21T17:12:58.165990,angelbby5340,7545060250131451191,2,2,0
2025-09-21T17:12:58.176196,princessx_5y,7548712171035692319,39,39,0
2025-09-21T17:12:58.176196,princessx_5y,7545169661290237215,0,0,0
2025-09-21T17:12:58.194216,pixieboo487,7548713560432594231,2,2,0
2025-09-21T17:12:58.194216,pixieboo487,7545173418031762702,0,0,0
2025-09-21T17:12:58.209125,glamiebabe,7548714530608614670,0,0,0
2025-09-21T17:12:58.209125,glamiebabe,7545171388529675533,2,2,0
2025-09-21T17:12:58.225474,barbieglow8,7544036340552191245,145200,145200,0
2025-09-21T17:12:58.424755,cherryxoxo3467r,7548720896614174007,0,0,0
2025-09-21T17:12:58.424755,cherryxoxo3467r,7545238550845869367,0,0,0
2025-09-21T17:17:35.589750,rosypixie4,7548719633386245390,0,0,0
2025-09-21T17:17:35.589750,rosypixie4,7545187058575363383,3,3,0
2025-09-21T17:17:53.498263,angelbby5340,7545060250131451191,2,2,0
2025-09-21T17:17:53.525738,barbieglow8,7544036340552191245,145200,145200,0
2025-09-21T17:20:51.395503,angelbby5340,7545060250131451191,2,2,0
2025-09-21T17:20:51.477663,barbieglow8,7544036340552191245,145200,145200,0
2025-09-21T17:23:17.132129,barbieglow8,7544036340552191245,145200,145200,0
2025-09-21T17:23:17.149858,angelbby5340,7545060250131451191,2,2,0
2025-09-21T17:24:09.911723,barbieglow8,7544036340552191245,145200,145200,0
2025-09-21T17:24:09.936935,angelbby5340,7545060250131451191,2,2,0
2025-09-21T17:25:30.051610,barbieglow8,7544036340552191245,145200,145200,0
2025-09-21T17:25:30.071217,angelbby5340,7545060250131451191,2,2,0
2025-09-21T17:26:35.695447,barbieglow8,7544036340552191245,145200,145200,0
2025-09-21T17:26:35.710782,angelbby5340,7545060250131451191,2,2,0
2025-09-21T17:27:58.785919,gl0wbarbie8,7545177322932931871,0,0,0
2025-09-21T17:30:17.381182,barbieglow8,7544036340552191245,145200,145200,0
